artist,track,album,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,energyLiveness
Zach Bryan,Dawns (feat. Maggie Rogers),Dawns (feat. Maggie Rogers),0.447,0.441,-7.658,0.0456,0.874,4.36e-05,0.188,0.286,122.811,4.8482,2.345744680851064
Zach Bryan,Heavy Eyes,American Heartbreak,0.471,0.912,-3.032,0.0724,0.032,0.0,0.343,0.613,139.667,3.179666666666667,2.6588921282798834
Zach Bryan,From Austin,American Heartbreak,0.5,0.485,-7.94,0.0422,0.633,1.26e-06,0.107,0.379,109.755,3.45755,4.532710280373832
Pop Smoke,Dior,Meet The Woo,0.548,0.805,-5.732,0.351,0.212,0.000389,0.408,0.648,142.094,3.60645,1.9730392156862748
Pop Smoke,What You Know Bout Love,Shoot For The Stars Aim For The Moon,0.709,0.548,-8.493,0.353,0.65,1.59e-06,0.133,0.543,83.995,2.6666666666666665,4.120300751879699
Pop Smoke,For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,0.823,0.586,-6.606,0.2,0.114,0.0,0.193,0.347,125.971,3.1746,3.036269430051813
Pop Smoke,Element,Meet The Woo 2,0.772,0.878,-4.22,0.324,0.0301,2.18e-06,0.251,0.305,61.311,2.26245,3.49800796812749
Pop Smoke,Invincible,Meet The Woo 2,0.548,0.732,-5.652,0.336,0.125,0.0,0.269,0.612,142.791,2.125783333333333,2.721189591078067
Pop Smoke,Mood Swings (feat. Lil Tjay),Shoot For The Stars Aim For The Moon,0.48,0.602,-6.335,0.368,0.487,0.0,0.0848,0.269,179.798,3.55555,7.099056603773585
Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),Shoot For The Stars Aim For The Moon (Deluxe),0.905,0.647,-5.065,0.107,0.0187,0.0,0.282,0.367,130.97,3.175566666666666,2.294326241134752
Pop Smoke,Got It On Me,Shoot For The Stars Aim For The Moon,0.688,0.647,-7.258,0.19,0.00815,1.65e-05,0.095,0.195,88.834,2.743,6.810526315789474
Pop Smoke,GATTI,JACKBOYS,0.594,0.676,-5.808,0.344,0.135,0.0,0.163,0.472,143.477,3.019083333333333,4.147239263803681
Pop Smoke,Get Back,Meet The Woo 2,0.798,0.649,-6.546,0.306,0.0746,1.34e-05,0.517,0.566,142.006,1.8026666666666664,1.25531914893617
Peso Pluma,AMG,AMG,0.772,0.73,-6.657,0.0972,0.152,0.000107,0.274,0.786,136.175,2.9157166666666665,2.6642335766423355
Peso Pluma,El Gavilán,El Gavilán,0.724,0.684,-4.413,0.0705,0.144,0.0035,0.302,0.729,144.117,2.9216,2.264900662251656
Peso Pluma,Por las Noches,Por las Noches,0.807,0.595,-7.19,0.0325,0.31,2.44e-05,0.0735,0.392,92.491,3.9974166666666666,8.095238095238095
Peso Pluma,Siempre Pendientes,Siempre Pendientes,0.774,0.748,-7.086,0.0352,0.331,0.0057,0.126,0.714,135.929,3.1138,5.936507936507937
Peso Pluma,PRC,PRC,0.784,0.826,-6.34,0.0538,0.0965,7.09e-05,0.123,0.893,138.078,3.0677666666666665,6.715447154471544
Peso Pluma,Ando Enfocado,Ando Enfocado,0.67,0.661,-7.165,0.1,0.137,0.0,0.0787,0.36,174.902,3.06845,8.398983481575604
Peso Pluma,Sentosa,Sentosa,0.824,0.636,-6.677,0.294,0.031,1.19e-06,0.0979,0.672,174.072,2.5265833333333334,6.496424923391215
Peso Pluma,Delivery,Delivery,0.699,0.58,-6.753,0.527,0.283,0.0,0.0926,0.706,83.759,3.4956,6.263498920086392
Peso Pluma,Igualito a Mi Apá,Pa Que Hablen,0.758,0.812,-3.272,0.0854,0.188,0.0,0.0564,0.795,144.908,2.78035,14.397163120567376
Peso Pluma,El Belicon,El Belicón,0.409,0.713,-6.713,0.03,0.434,0.000719,0.206,0.725,97.029,3.5733,3.4611650485436893
Cris Mj,Marisola - Remix,Marisola (Remix),0.765,0.872,-5.863,0.0498,0.173,5.65e-06,0.0749,0.722,94.999,3.9579,11.64218958611482
Cris Mj,Una Noche en Medellín,Una Noche en Medellín,0.87,0.548,-5.253,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,2.5625,10.262172284644196
Cris Mj,Llamame Bebe,Llamame Bebe,0.808,0.688,-6.78,0.106,0.232,0.0,0.149,0.351,105.034,4.304766666666667,4.61744966442953
Cris Mj,Marisola,Marisola,0.806,0.85,-4.84,0.0967,0.155,0.0,0.201,0.728,95.014,3.0736833333333333,4.2288557213930345
Cris Mj,LOKOTRON REMIX,LOKOTRON REMIX,0.844,0.53,-9.177,0.146,0.276,9.46e-05,0.123,0.746,92.008,5.826083333333333,4.308943089430895
Cris Mj,Como Tu Ninguna - Remix,Welcome To My World,0.842,0.536,-6.669,0.0788,0.113,0.00392,0.255,0.807,109.992,3.663633333333333,2.1019607843137256
Cris Mj,Fiera,Welcome To My World,0.821,0.768,-4.376,0.0454,0.124,0.0,0.0674,0.882,91.997,2.9298,11.394658753709198
Cris Mj,Me Arrepentí,Me Arrepentí,0.861,0.786,-4.934,0.164,0.289,0.0,0.601,0.907,92.031,3.8666666666666663,1.307820299500832
Cris Mj,Sin Seguro,Welcome To My World,0.826,0.793,-4.808,0.0432,0.00361,1.15e-05,0.0836,0.308,97.005,3.4639166666666665,9.485645933014355
Cris Mj,Locura y Maldad,Locura y Maldad,0.791,0.601,-6.636,0.213,0.289,0.45,0.0919,0.867,174.068,3.333333333333333,6.539717083786725
Nicki Nicole,Marisola - Remix,Marisola (Remix),0.765,0.872,-5.863,0.0498,0.173,5.65e-06,0.0749,0.722,94.999,3.9579,11.64218958611482
Nicki Nicole,Entre Nosotros (Remix) [con Nicki Nicole],Entre Nosotros (Remix) [con Nicki Nicole],0.7,0.438,-5.784,0.0433,0.401,0.0,0.373,0.605,170.106,4.333333333333333,1.1742627345844503
Nicki Nicole,Formentera,Formentera,0.781,0.645,-4.136,0.0399,0.0903,1.58e-06,0.226,0.803,128.007,3.45555,2.853982300884956
Nicki Nicole,Mamichula - con Nicki Nicole,Atrevido,0.696,0.678,-5.893,0.0735,0.582,2.22e-06,0.134,0.346,91.985,3.653366666666667,5.059701492537314
Nicki Nicole,Otra Noche,Cumbia Del Corazón,0.607,0.715,-4.135,0.0397,0.378,0.0,0.0433,0.683,92.026,3.3211166666666667,16.51270207852194
Nicki Nicole,Frío,Frío,0.633,0.614,-3.664,0.0814,0.0595,0.0,0.0874,0.544,179.966,2.5896833333333333,7.025171624713958
Nicki Nicole,Nota,Nota,0.7,0.545,-5.563,0.349,0.723,0.0,0.111,0.643,91.05,2.65805,4.90990990990991
Nicki Nicole,"Nicki Nicole: Bzrp Music Sessions, Vol. 13","Nicki Nicole: Bzrp Music Sessions, Vol. 13",0.81,0.471,-5.047,0.0496,0.00554,0.000197,0.134,0.391,75.003,2.3882,3.514925373134328
Nicki Nicole,Ella No Es Tuya - Remix,Ella No Es Tuya (Remix),0.585,0.611,-4.132,0.288,0.39,0.0,0.649,0.962,97.041,3.6351166666666663,0.9414483821263482
Nicki Nicole,LA TERAPIA REMIX,LA TERAPIA REMIX,0.743,0.893,-3.951,0.0589,0.136,1.62e-05,0.552,0.851,94.044,4.164516666666667,1.6177536231884058
TOMORROW X TOGETHER,Sugar Rush Ride,The Name Chapter: TEMPTATION,0.712,0.893,-3.995,0.0851,0.00788,0.0,0.169,0.828,125.022,3.1095166666666665,5.284023668639053
TOMORROW X TOGETHER,Good Boy Gone Bad,minisode 2: Thursday's Child,0.475,0.695,-5.919,0.102,0.0159,0.0,0.125,0.552,100.009,3.1839666666666666,5.56
TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),The Name Chapter: TEMPTATION,0.9,0.725,-6.213,0.135,0.179,0.00101,0.0791,0.791,100.015,2.621033333333333,9.165613147914032
TOMORROW X TOGETHER,Devil by the Window,The Name Chapter: TEMPTATION,0.536,0.596,-5.799,0.0984,0.0592,6.6e-06,0.116,0.643,133.995,3.10785,5.137931034482758
TOMORROW X TOGETHER,"Farewell, Neverland",The Name Chapter: TEMPTATION,0.615,0.645,-5.87,0.134,0.357,0.0,0.113,0.787,167.952,3.0112666666666668,5.707964601769912
TOMORROW X TOGETHER,PS5 (with TOMORROW X TOGETHER & Alan Walker),PS5 (with TOMORROW X TOGETHER & Alan Walker),0.602,0.642,-5.404,0.211,0.0131,5.33e-06,0.0668,0.54,175.978,2.5369,9.610778443113771
TOMORROW X TOGETHER,Happy Fools (feat. Coi Leray),The Name Chapter: TEMPTATION,0.698,0.742,-5.366,0.251,0.158,0.0,0.146,0.545,163.952,2.595883333333333,5.082191780821918
TOMORROW X TOGETHER,0X1=LOVESONG (I Know I Love You) feat. Seori,The Chaos Chapter: FREEZE,0.584,0.836,-4.925,0.079,0.0558,0.0,0.0663,0.484,104.973,3.3700666666666668,12.609351432880844
TOMORROW X TOGETHER,LO$ER=LO?ER,The Chaos Chapter: FIGHT OR ESCAPE,0.644,0.867,-4.18,0.0383,0.001,0.0,0.105,0.687,124.997,3.331983333333333,8.257142857142858
TOMORROW X TOGETHER,Blue Hour,minisode1 : Blue Hour,0.71,0.82,-4.362,0.0836,0.00962,0.0,0.0871,0.746,112.005,3.4850833333333333,9.41446613088404
Guilherme & Benuto,Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,Haja Colírio (feat. Hugo & Guilherme) [Ao Vivo],0.714,0.748,-4.605,0.0679,0.59,0.0,0.626,0.698,105.031,2.88945,1.194888178913738
Guilherme & Benuto,Assunto Delicado - Ao Vivo,Assunto Delicado (Ao Vivo),0.569,0.941,-4.135,0.312,0.401,0.0,0.891,0.608,73.776,3.0084166666666667,1.0561167227833894
Guilherme & Benuto,Esse B.O é Meu - Ao Vivo,Esse B.O é Meu (Ao Vivo),0.502,0.845,-4.349,0.138,0.411,0.0,0.784,0.649,139.728,2.678516666666667,1.0778061224489794
Guilherme & Benuto,Meus Vícios - Ao Vivo,Deu Rolo In Goiânia Vol. 01 (Ao Vivo),0.588,0.816,-3.706,0.062,0.389,0.0,0.26,0.627,114.122,2.5182,3.138461538461538
Guilherme & Benuto,Vagabundo Chora - Ao Vivo,Vagabundo Chora (Ao Vivo),0.561,0.889,-3.654,0.166,0.41,0.0,0.624,0.89,155.859,2.697433333333333,1.4246794871794872
Guilherme & Benuto,A Farra Vem Até Mim - Ao Vivo,A Farra Vem Até Mim (Ao Vivo),0.656,0.812,-4.703,0.161,0.615,0.0,0.702,0.797,120.089,2.5836166666666665,1.1566951566951569
Guilherme & Benuto,3 Batidas - Ao Vivo,3 Batidas (Ao Vivo),0.552,0.709,-5.435,0.129,0.611,0.0,0.763,0.527,117.581,2.6197666666666666,0.929226736566186
Guilherme & Benuto,Pulei na Piscina - Ao Vivo,DRIVE-IN (Ao Vivo),0.582,0.774,-5.199,0.133,0.447,0.0,0.165,0.516,113.609,3.0307666666666666,4.6909090909090905
Guilherme & Benuto,Batom Vermelho,Batom Vermelho,0.654,0.901,-3.212,0.131,0.569,0.0,0.132,0.858,163.981,2.8540666666666668,6.825757575757575
Guilherme & Benuto,Declaração pro Bar - Ao Vivo,"Amando, Bebendo e Sofrendo (Ao Vivo) - EP 3",0.679,0.767,-5.058,0.133,0.69,0.0,0.805,0.603,112.901,2.68995,0.9527950310559006
Fred again..,Rumble,Rumble,0.81,0.836,-7.721,0.0645,0.0515,0.229,0.0598,0.0585,139.979,2.44285,13.979933110367892
Fred again..,Turn On The Lights again.. (feat. Future),USB,0.683,0.887,-4.944,0.0497,0.0125,0.446,0.318,0.551,132.007,4.465783333333333,2.789308176100629
Fred again..,Marea (we’ve lost dancing),Actual Life (April 14 - December 17 2020),0.761,0.781,-6.778,0.141,0.0681,0.108,0.0607,0.473,123.023,4.75625,12.866556836902802
Fred again..,Jungle,USB,0.665,0.727,-8.073,0.0391,0.00984,0.394,0.172,0.397,133.922,3.313433333333333,4.226744186046512
Fred again..,Strong,Strong,0.582,0.813,-7.443,0.0433,0.143,0.0837,0.349,0.315,133.988,3.900883333333333,2.329512893982808
Fred again..,Delilah (pull me out of this),Actual Life 3 (January 1 - September 9 2022),0.685,0.827,-7.745,0.224,0.138,0.00207,0.374,0.586,133.93,4.178366666666666,2.211229946524064
Fred again..,Danielle (smile on my face),Actual Life 3 (January 1 - September 9 2022),0.646,0.865,-8.707,0.0698,0.000407,0.0228,0.124,0.221,130.0,3.3428666666666667,6.975806451612903
Fred again..,Kyle (i found you),Actual Life (April 14 - December 17 2020),0.76,0.669,-9.105,0.285,0.0757,0.0215,0.77,0.215,112.023,3.26785,0.8688311688311688
Fred again..,Dermot (see yourself in my eyes),Actual Life (April 14 - December 17 2020),0.573,0.727,-7.616,0.0664,0.132,0.0584,0.192,0.22,150.034,3.8143,3.786458333333333
Fred again..,Clara (the night is dark),Actual Life 3 (January 1 - September 9 2022),0.585,0.868,-7.855,0.0393,0.0482,0.138,0.288,0.531,125.011,4.64,3.0138888888888893
AP Dhillon,Excuses,Excuses,0.837,0.717,-7.749,0.0822,0.0842,0.0,0.149,0.494,94.984,2.9372166666666666,4.812080536912752
AP Dhillon,Summer High,Summer High,0.86,0.541,-6.51,0.0325,0.165,0.163,0.0663,0.952,114.984,2.9565166666666665,8.159879336349926
AP Dhillon,TERE TE,HIDDEN GEMS,0.692,0.488,-10.96,0.135,0.0508,0.0,0.154,0.299,171.9,1.9069833333333333,3.168831168831169
AP Dhillon,Insane,Insane,0.796,0.572,-7.03,0.0545,0.416,2.55e-05,0.0975,0.304,98.967,3.43435,5.866666666666666
AP Dhillon,Wo Noor,Two Hearts Never Break The Same,0.761,0.554,-8.119,0.0854,0.193,0.00844,0.0802,0.555,92.52,3.3236666666666665,6.907730673316709
AP Dhillon,Brown Munde,Brown Munde,0.854,0.611,-6.26,0.0864,0.223,0.0,0.119,0.417,100.024,4.24,5.1344537815126055
AP Dhillon,Dil Nu,Two Hearts Never Break The Same,0.811,0.655,-7.118,0.0353,0.0947,1.63e-06,0.068,0.925,117.979,3.894433333333333,9.632352941176473
AP Dhillon,DESIRES,HIDDEN GEMS,0.863,0.387,-10.057,0.256,0.365,0.00238,0.06,0.39,100.013,2.8,6.45
AP Dhillon,SPACESHIP,HIDDEN GEMS,0.69,0.683,-7.186,0.0968,0.076,0.000113,0.134,0.549,160.088,2.0749833333333334,5.097014925373134
AP Dhillon,Ma Belle,Ma Belle,0.908,0.314,-9.614,0.116,0.0424,4.15e-05,0.0727,0.244,97.011,2.6804166666666664,4.319119669876204
Eslabon Armado,Jugaste y Sufrí,Corta Venas,0.39,0.499,-7.778,0.0381,0.632,0.000497,0.115,0.34,200.156,4.586566666666666,4.339130434782608
Eslabon Armado,La Curiosidad,Dañado,0.626,0.454,-8.767,0.0392,0.729,0.000442,0.159,0.36,123.351,3.6,2.855345911949686
Eslabon Armado,HASTA LA MUERTE,NOSTALGIA,0.555,0.832,-3.691,0.0412,0.28,0.0,0.0894,0.43,170.124,3.4983833333333334,9.30648769574944
Eslabon Armado,Con Tus Besos,Tu Veneno Mortal,0.681,0.664,-8.019,0.0353,0.335,0.0,0.0418,0.861,102.166,3.78035,15.885167464114836
Eslabon Armado,VETE A LA FREGADA,NOSTALGIA,0.353,0.701,-5.169,0.0341,0.0755,0.0,0.191,0.464,89.739,2.770766666666667,3.670157068062827
Eslabon Armado,SI SUPIERAS,NOSTALGIA,0.642,0.768,-3.674,0.0248,0.208,0.0,0.225,0.546,97.485,3.7969166666666663,3.413333333333333
Eslabon Armado,Regresa Mami,"Tu Veneno Mortal, Vol. 2",0.571,0.271,-12.231,0.0528,0.533,1.34e-06,0.0994,0.753,122.004,3.5771166666666665,2.72635814889336
Eslabon Armado,Cuando Tú Me Miras,"Tu Veneno Mortal, Vol. 2",0.618,0.644,-10.663,0.0296,0.451,0.000105,0.352,0.861,98.721,2.5854166666666667,1.8295454545454548
Eslabon Armado,DOS MORRITAS,NOSTALGIA,0.676,0.779,-3.501,0.0313,0.163,0.0,0.155,0.476,100.083,3.9760166666666663,5.025806451612904
Eslabon Armado,Una Peda,"Tu Veneno Mortal, Vol. 2",0.724,0.544,-10.74,0.0359,0.407,7.59e-06,0.0636,0.712,106.347,2.93755,8.553459119496855
Øneheart,snowfall,snowfall,0.466,0.0918,-26.813,0.0269,0.929,0.803,0.439,0.0841,95.014,2.0677666666666665,0.2091116173120729
Øneheart,snowfall (Sped Up),snowfall (Sped Up),0.305,0.104,-24.56,0.0335,0.888,0.891,0.451,0.0552,213.503,1.843,0.2305986696230598
Øneheart,snowfall (Slowed + Reverb),snowfall (Slowed + Reverb),0.397,0.0521,-29.745,0.0313,0.932,0.874,0.229,0.101,77.982,2.5110166666666665,0.2275109170305676
Øneheart,this feeling,this feeling,0.172,0.0173,-33.655,0.0358,0.916,0.766,0.115,0.0644,180.141,1.5722166666666666,0.1504347826086956
Øneheart,watching the stars,watching the stars,0.448,0.105,-26.191,0.0306,0.943,0.929,0.085,0.0483,82.088,1.6524333333333334,1.2352941176470589
Øneheart,apathy,apathy,0.18,0.178,-25.38,0.036,0.929,0.933,0.105,0.117,81.701,1.9512166666666664,1.6952380952380952
Øneheart,distorted memories,distorted memories,0.382,0.222,-24.021,0.0325,0.929,0.901,0.0863,0.212,75.048,1.84285,2.5724217844727693
Øneheart,watching the stars (Sped Up),watching the stars (Remixes),0.408,0.176,-23.616,0.0348,0.861,0.851,0.106,0.092,71.555,1.25945,1.660377358490566
Øneheart,Dreams Come True,Dreamscape,0.303,0.204,-25.035,0.0357,0.98,0.9,0.105,0.0988,70.119,1.0857166666666669,1.9428571428571428
Øneheart,outside,outside,0.407,0.0551,-23.98,0.0442,0.928,0.916,0.234,0.0398,66.704,1.76,0.2354700854700854
Kotim,Casei Com a Putaria,Casei Com a Putaria,0.585,0.6,-7.008,0.436,0.117,0.0,0.0504,0.617,160.635,2.625,11.904761904761903
Kotim,Namora Aí,Namora Aí,0.556,0.659,-0.845,0.0942,0.148,0.0,0.294,0.754,86.634,2.476916666666667,2.241496598639456
Kotim,Bagulho Louco,Bagulho Louco,0.531,0.464,-9.882,0.346,0.814,1.57e-06,0.133,0.643,170.085,2.0706333333333333,3.488721804511278
Kotim,Doce Veneno,Doce Veneno,0.645,0.403,-10.809,0.344,0.404,0.000199,0.342,0.614,170.034,3.48235,1.1783625730994152
Kotim,Camisa de Time (Desce Só de Label),Camisa de Time (Desce Só de Label),0.678,0.471,-8.143,0.528,0.432,0.000931,0.0726,0.662,130.223,2.65185,6.487603305785124
Kotim,Magnata,Magnata,0.839,0.631,-7.134,0.119,0.629,0.0,0.0882,0.514,130.046,1.9909666666666668,7.154195011337868
Kotim,Revelação do Ano,Revelação do Ano,0.613,0.504,-8.136,0.513,0.451,0.0,0.108,0.745,169.494,2.2588166666666667,4.666666666666667
Kotim,Festa de Vagabundo,Festa de Vagabundo,0.728,0.366,-13.274,0.407,0.475,0.0,0.105,0.715,106.405,2.85,3.4857142857142858
Kotim,Tira Essa Calcinha,Tira Essa Calcinha,0.8,0.33,-14.881,0.201,0.306,0.00132,0.33,0.751,100.048,2.4,1.0
Kotim,Elas Gosta,Elas Gosta,0.858,0.626,-2.949,0.0924,0.341,7.19e-06,0.0928,0.39,130.005,2.3846166666666666,6.745689655172415
Blessd,Medallo,Hecho En Medellín,0.787,0.7,-4.598,0.0768,0.568,0.00051,0.663,0.791,90.02,3.8908833333333335,1.0558069381598791
Blessd,Que Duro,Siempre Blessd,0.89,0.685,-3.378,0.188,0.279,5.73e-06,0.0877,0.577,81.011,3.4074,7.810718358038769
Blessd,Instagram - Remix,Siempre Blessd,0.787,0.677,-2.825,0.228,0.199,0.000316,0.0584,0.966,179.951,4.060383333333333,11.592465753424658
Blessd,Instagram,Instagram,0.801,0.563,-7.302,0.223,0.264,0.00115,0.192,0.967,179.968,2.7,2.9322916666666665
Blessd,Tendencia Global,Siempre Blessd,0.867,0.766,-3.542,0.124,0.527,8.5e-05,0.111,0.607,91.023,3.9067,6.900900900900901
Blessd,Quien TV Remix,Quien TV Remix,0.764,0.847,-4.922,0.0518,0.0301,0.00246,0.166,0.961,95.02,2.728483333333333,5.102409638554216
Blessd,Ziploc (Blessd Version),Siempre Blessd,0.756,0.606,-6.095,0.298,0.71,0.0,0.127,0.557,92.143,3.935183333333333,4.771653543307086
Blessd,Ojitos Rojos,Siempre Blessd,0.841,0.797,-3.532,0.0406,0.49,0.19,0.068,0.599,97.994,3.033133333333333,11.720588235294118
Blessd,One Love,Ahora Tengo Todo Menos A Ti,0.916,0.532,-8.194,0.2,0.135,0.0,0.0682,0.959,93.014,2.8486666666666665,7.800586510263931
Blessd,Fumando,Fumando,0.656,0.459,-7.523,0.191,0.51,1.02e-06,0.138,0.559,82.438,3.39285,3.326086956521739
Ado,New Genesis,UTA'S SONGS ONE PIECE FILM RED,0.49,0.987,-2.279,0.253,0.049,3.24e-06,0.406,0.451,175.064,3.7802166666666666,2.431034482758621
Ado,I’m invincible,UTA'S SONGS ONE PIECE FILM RED,0.577,0.864,-2.92,0.0447,0.208,0.0,0.355,0.698,96.04,4.284666666666666,2.4338028169014088
Ado,Backlight,UTA'S SONGS ONE PIECE FILM RED,0.564,0.896,-3.875,0.108,0.000387,8.17e-06,0.374,0.713,145.023,3.961116666666667,2.39572192513369
Ado,Fleeting Lullaby,UTA'S SONGS ONE PIECE FILM RED,0.524,0.914,-2.104,0.12,0.179,0.0,0.17,0.63,89.015,2.88955,5.376470588235294
Ado,Tot Musica,UTA'S SONGS ONE PIECE FILM RED,0.669,0.934,-3.948,0.0653,0.073,0.0,0.123,0.175,129.974,3.253783333333333,7.59349593495935
Ado,Usseewa,Kyougen,0.526,0.976,-1.084,0.0799,0.00459,0.0,0.102,0.554,178.129,3.4482166666666667,9.568627450980392
Ado,Where the Wind Blows,UTA'S SONGS ONE PIECE FILM RED,0.441,0.717,-3.979,0.0359,0.159,0.0,0.125,0.233,139.987,4.5411166666666665,5.736
Ado,Odo,Kyougen,0.709,0.962,-0.753,0.106,0.153,1.77e-06,0.621,0.767,128.013,3.505783333333333,1.5491143317230274
Ado,The World's Continuation,UTA'S SONGS ONE PIECE FILM RED,0.368,0.327,-7.331,0.029,0.406,0.0,0.103,0.21,75.209,4.799783333333333,3.1747572815533984
Ado,Rebellion,Rebellion,0.519,0.923,-2.638,0.127,0.00475,0.0,0.349,0.581,177.78,2.96775,2.6446991404011464
Tiakola,FLEURS (feat. Tiakola),KMT,0.673,0.636,-7.431,0.0771,0.268,0.0,0.108,0.438,127.021,3.51555,5.888888888888889
Tiakola,Meuda,Mélo,0.724,0.593,-6.498,0.0766,0.508,0.0,0.196,0.624,141.901,2.54245,3.025510204081632
Tiakola,Gasolina (feat. Rsko),Mélo,0.684,0.493,-7.946,0.124,0.517,0.0,0.0672,0.501,119.087,3.050883333333333,7.336309523809525
Tiakola,Mode AV (feat. Niska & Gazo),Mélo,0.684,0.538,-8.189,0.038,0.352,0.000144,0.194,0.788,144.005,3.215333333333333,2.77319587628866
Tiakola,Quand j'y repense,Toujours +,0.609,0.692,-5.887,0.24,0.614,0.0,0.147,0.718,139.873,3.2333333333333334,4.707482993197279
Tiakola,La clé,Mélo,0.63,0.554,-6.547,0.0672,0.727,4.17e-06,0.11,0.616,101.999,2.8771166666666668,5.036363636363637
Tiakola,P A S C O M M E Ç A,Fleur froide - Second état : la cristallisation,0.765,0.691,-7.016,0.0692,0.226,4.19e-05,0.0951,0.711,102.025,2.97045,7.266035751840167
Tiakola,M3lo,Mélo,0.674,0.445,-11.317,0.147,0.839,0.0,0.0988,0.541,135.001,2.3151166666666665,4.504048582995951
Tiakola,Atasanté (feat. Hamza),Mélo,0.833,0.49,-8.892,0.0877,0.408,0.0,0.0887,0.665,130.007,3.5768833333333334,5.52423900789177
Tiakola,Mapessa (feat. Tiakola),17%,0.62,0.558,-9.689,0.203,0.389,0.0,0.192,0.492,74.934,2.8085666666666667,2.90625
ITZY,Cheshire,CHESHIRE,0.79,0.838,-3.183,0.0501,0.332,7.07e-06,0.357,0.738,98.966,3.0408833333333334,2.34733893557423
ITZY,LOCO,CRAZY IN LOVE,0.759,0.886,-3.067,0.187,0.0103,2.04e-05,0.342,0.489,102.065,3.1910333333333334,2.590643274853801
ITZY,WANNABE,IT'z ME,0.809,0.911,-4.41,0.0617,0.00795,0.000179,0.181,0.64,122.035,3.1873666666666667,5.033149171270718
ITZY,SNEAKERS,CHECKMATE,0.935,0.849,-3.047,0.0779,0.0192,0.0,0.0223,0.551,119.986,2.990883333333333,38.07174887892376
ITZY,Boys Like You,Boys Like You,0.836,0.903,-4.249,0.105,0.0318,0.0,0.0688,0.882,128.009,3.722883333333333,13.125
ITZY,In the morning,GUESS WHO,0.846,0.814,-4.685,0.149,0.0823,0.00094,0.13,0.722,140.055,2.872883333333333,6.261538461538461
ITZY,Not Shy,Not Shy,0.776,0.911,-3.08,0.131,0.155,2.59e-06,0.268,0.56,101.027,2.962133333333333,3.399253731343284
ITZY,DALLA DALLA,IT'z Different,0.79,0.853,-4.564,0.0666,0.00116,4.23e-05,0.329,0.713,125.0,3.331233333333333,2.592705167173252
ITZY,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),0.771,0.842,-4.446,0.0659,0.297,0.0,0.121,0.572,104.958,2.7045666666666666,6.958677685950414
ITZY,Snowy,CHESHIRE,0.766,0.827,-2.851,0.0384,0.115,0.0,0.29,0.813,132.945,2.8926666666666665,2.8517241379310345
sped up nightcore,Miss You - Sped Up Version,Miss You (Sped Up Version),0.527,0.66,-10.692,0.0877,0.0141,0.0185,0.156,0.283,173.979,2.8617,4.230769230769231
sped up nightcore,just wanna rock (Lil Uzi Vert) - Sped Up Version,just wanna rock (Lil Uzi Vert) [Sped Up Version],0.544,0.546,-14.475,0.0923,0.0099,0.00027,0.392,0.151,161.76,1.67305,1.392857142857143
sped up nightcore,Drowning - Sped Up Version,Drowning (Sped Up Version),0.759,0.903,-5.287,0.0785,0.343,0.0,0.121,0.878,154.825,2.908616666666666,7.462809917355372
sped up nightcore,Snowman - Sped Up Version,Everyday Is Christmas (Snowman Deluxe Edition),0.764,0.417,-9.16,0.0461,0.292,0.0,0.0832,0.575,126.004,2.2929666666666666,5.012019230769231
sped up nightcore,Jerk - Sped Up Version,Jerk (Sped Up Version),0.631,0.705,-3.61,0.0332,0.0655,0.000642,0.271,0.245,103.998,1.7318166666666666,2.6014760147601472
sped up nightcore,Gangsta (Kehlani) - Sped Up Version,Gangsta (Kehlani) [Sped Up Version],0.558,0.45,-10.806,0.08,0.133,2.42e-05,0.282,0.252,81.16,2.2022833333333334,1.595744680851064
sped up nightcore,Cola - Sped Up Version,Cola (Sped Up Version),0.642,0.742,-7.886,0.0348,0.114,0.524,0.125,0.729,146.394,3.103733333333333,5.936
sped up nightcore,Tap Tap (Lil Uzi Vert),Tap Tap (Lil Uzi Vert),0.82,0.591,-13.306,0.0919,0.0489,0.278,0.115,0.351,143.948,1.88775,5.139130434782608
